pincode,city,state,active,is_serviceable,cod_allowed,min_order_amount,shipping_fee,cod_fee,free_shipping_threshold,created_at,updated_at,delivery_time,districts,is_returnable,is_exchangeable,return_window_days,exchange_window_days,cod_fees_applicable
635804,Gudiyattam,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""VELLORE"",""Tirupathur""]"",false,true,0,3,true
635805,Ambur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""VELLORE""]"",false,true,0,3,true
635806,Gudiyattam,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""VELLORE""]"",false,true,0,3,true
635807,Ambur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,true
635808,Ambur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""VELLORE"",""Tirupathur""]"",false,true,0,3,true
635809,Gudiyattam,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""VELLORE""]"",false,true,0,3,true
635810,Gudiyattam,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""VELLORE""]"",false,true,0,3,true
635811,Ambur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,true
635812,Ambur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,true
635813,Gudiyattam,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""VELLORE""]"",false,true,0,3,true
635814,Ambur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,true
635815,Ambur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,false
635851,Tiruppattur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,false
635852,Tiruppattur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,false
635853,,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,false
635854,Tiruppattur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,false
635901,Tiruppattur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""Tirupathur""]"",false,true,0,3,false
636001,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636002,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636003,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636004,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636005,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636006,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636007,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636008,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636009,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636010,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636011,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636012,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636013,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636014,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636015,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636016,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636017,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636030,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636101,Chinnasalem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636102,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636103,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636104,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636105,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636106,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636107,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636108,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636109,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636110,Thuraiyur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636111,Mettala,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636112,Chinnasalem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636113,Mettala,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM"",""NAMAKKAL""]"",false,true,0,3,false
636114,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM"",""DHARMAPURI""]"",false,true,0,3,false
636115,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636116,Chinnasalem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636117,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636118,Mettala,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL"",""SALEM""]"",false,true,0,3,false
636119,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636121,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636122,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636138,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636139,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636140,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636141,Attur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636142,Mettala,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,true
636201,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636202,Mettala,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
636203,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM"",""NAMAKKAL""]"",false,true,0,3,true
636204,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636301,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,true
636302,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636303,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636304,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636305,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636306,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636307,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636308,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636309,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636351,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636352,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636354,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636401,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636402,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636403,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636404,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636406,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636451,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636452,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636453,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636454,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636455,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL"",""SALEM""]"",false,true,0,3,true
636456,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636457,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636458,Mettur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636501,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636502,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,true
636503,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636601,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636602,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
636701,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636704,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636705,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636803,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636804,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636805,Palacode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636806,Palacode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI"",""KRISHNAGIRI""]"",false,true,0,3,false
636807,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636808,Palacode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636809,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636810,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636811,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636812,Denkanikottai,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI"",""KRISHNAGIRI""]"",false,true,0,3,false
636813,Dharmapuri,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636902,Uthangarai,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI"",""KRISHNAGIRI""]"",false,true,0,3,false
636903,Harur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636904,Harur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636905,Harur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
636906,Harur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""DHARMAPURI""]"",false,true,0,3,false
637001,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637002,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637003,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637013,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637014,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637015,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637017,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637018,Rasipuram,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637019,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637020,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637021,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637101,Sankari,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
637102,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
637103,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
637104,Sankari,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
637105,Salem,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
637107,Sankari,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""SALEM""]"",false,true,0,3,false
637201,Tiruchengode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637202,Tiruchengode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637203,Tiruchengode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637204,Velur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637205,Erode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637206,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637207,Namakkal,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637208,Velur,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637209,Erode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637210,Erode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
637211,Erode,TAMIL NADU,true,true,false,0.00,0.00,0.00,0.00,"2026-05-07 21:44:00.000","2026-03-22 05:53:43.657","3 days",""[""NAMAKKAL""]"",false,true,0,3,false
